user_id,experiment_group,city,device_os,acquisition_channel,acquisition_cost,first_order_datetime,first_order_value,first_order_delivery_time_mins,first_order_discount_value,first_order_item_count,first_order_payment_method,returned_7d,second_order_datetime,second_order_value,second_order_delivery_time_mins,second_order_discount_value,second_order_item_count,second_order_status,second_order_payment_method,w2_returned,w2_order_value
EXP200169,control,Delhi NCR,android,google_ads,115.43,2025-04-07 09:50:58,124.8,16.5,37.44,3,upi,0,,,,,,,,0,
EXP200170,control,Delhi NCR,ios,google_ads,157.71,2025-04-11 13:22:53,109.49,10.4,32.85,1,upi,1,2025-04-19 03:20:53,338.13,13.3,0.0,13.0,Delivered,upi,1,338.53
EXP200171,control,Bangalore,android,influencer,137.03,2025-04-08 10:03:42,162.08,16.1,48.62,6,upi,0,,,,,,,,0,
EXP200172,control,Delhi NCR,android,meta_ads,75.51,2025-04-05 17:52:32,368.53,14.9,41.6,7,upi,0,,,,,,,,0,
EXP200173,control,Delhi NCR,ios,influencer,187.82,2025-04-05 10:14:46,233.86,11.5,53.73,1,upi,0,,,,,,,,0,
EXP200174,control,Mumbai,android,organic_search,28.37,2025-04-10 20:20:56,124.08,22.0,37.22,2,debit_card,0,,,,,,,,0,
EXP200175,control,Ahmedabad,android,google_ads,161.85,2025-04-09 08:43:48,144.95,18.6,43.48,1,upi,0,,,,,,,,0,
EXP200176,control,Pune,android,app_store,29.09,2025-04-07 11:22:52,200.62,15.5,60.19,1,debit_card,1,2025-04-14 22:34:52,476.5,17.1,0.0,2.0,Delivered,credit_card,1,235.43
EXP200177,control,Bangalore,ios,meta_ads,124.06,2025-04-07 14:07:45,147.79,7.4,44.34,3,upi,0,,,,,,,,0,
EXP200178,control,Delhi NCR,android,meta_ads,56.68,2025-04-11 13:42:44,179.19,12.6,53.76,1,credit_card,1,2025-04-17 20:29:44,408.33,18.6,55.72,3.0,Delivered,upi,1,354.66
EXP200179,control,Chennai,android,google_ads,112.62,2025-04-10 23:50:48,173.44,16.9,52.03,2,upi,1,2025-04-12 20:05:48,196.46,18.3,0.0,1.0,Delivered,upi,1,344.04
EXP200180,control,Bangalore,android,google_ads,146.78,2025-04-08 10:08:56,218.38,19.2,65.51,1,upi,0,,,,,,,,0,
EXP200181,control,Mumbai,android,organic_search,29.73,2025-04-09 11:17:41,216.84,16.0,59.43,4,pay_later,1,2025-04-11 22:05:41,371.84,20.6,0.0,4.0,Delivered,upi,1,316.22
EXP200182,control,Chennai,android,referral,120.01,2025-04-10 18:00:44,271.64,16.5,52.1,2,upi,0,,,,,,,,0,
EXP200183,control,Pune,ios,referral,67.2,2025-04-11 06:40:54,106.32,16.5,31.9,1,upi,0,,,,,,,,0,
EXP200184,control,Bangalore,ios,influencer,204.49,2025-04-11 19:58:42,181.62,11.0,54.49,1,credit_card,0,,,,,,,,1,76.78
EXP200185,control,Pune,android,organic_search,67.73,2025-04-11 03:02:42,256.22,13.3,55.32,3,cod,1,2025-04-12 08:14:42,206.5,15.7,0.0,5.0,Delivered,upi,1,305.69
EXP200186,control,Chennai,android,organic_search,27.64,2025-04-10 19:36:50,298.96,25.3,43.41,3,debit_card,1,2025-04-16 03:12:50,247.07,15.6,0.0,2.0,Delivered,cod,1,274.95
EXP200187,control,Delhi NCR,ios,google_ads,159.57,2025-04-05 20:48:43,408.44,14.600000000000001,52.93,8,credit_card,1,2025-04-10 21:54:43,672.17,18.4,0.0,9.0,Delivered,upi,0,
EXP200188,control,Kolkata,ios,app_store,28.43,2025-04-06 18:24:48,235.54,17.1,70.66,6,upi,1,2025-04-12 07:34:48,403.02,15.3,0.0,3.0,Delivered,upi,0,
EXP200189,control,Mumbai,ios,influencer,172.49,2025-04-07 21:26:30,202.66,13.2,60.8,1,debit_card,0,,,,,,,,1,229.48
EXP200190,control,Mumbai,android,google_ads,61.19,2025-04-05 10:28:24,418.88,17.5,65.08,5,upi,1,2025-04-06 19:27:24,236.52,11.8,0.0,1.0,Delivered,debit_card,0,
EXP200191,control,Bangalore,android,app_store,32.02,2025-04-08 10:18:36,585.46,10.0,91.54,6,pay_later,1,2025-04-11 17:04:36,544.71,9.1,0.0,5.0,Delivered,cod,1,294.84
EXP200192,control,Pune,android,meta_ads,102.28,2025-04-08 03:46:11,338.8,17.1,87.89,1,debit_card,0,,,,,,,,0,
EXP200193,control,Kolkata,ios,influencer,170.93,2025-04-11 22:23:51,533.17,15.6,66.42,7,upi,0,,,,,,,,0,
EXP200194,control,Mumbai,ios,organic_search,56.3,2025-04-11 13:43:44,430.08,14.4,92.98,6,cod,0,,,,,,,,0,
EXP200195,control,Hyderabad,ios,google_ads,187.45,2025-04-09 19:25:57,229.62,18.9,42.2,1,debit_card,1,2025-04-14 21:44:57,304.27,10.1,0.0,8.0,Delivered,debit_card,1,348.08
EXP200196,control,Ahmedabad,android,meta_ads,79.41,2025-04-06 21:41:02,179.06,16.0,53.72,1,upi,0,,,,,,,,0,
EXP200197,control,Bangalore,android,meta_ads,101.29,2025-04-07 20:09:59,135.36,19.8,40.61,1,cod,0,,,,,,,,0,
EXP200198,control,Hyderabad,ios,referral,66.73,2025-04-07 19:12:34,290.16,17.7,87.05,1,upi,1,2025-04-10 01:35:34,208.62,14.8,0.0,4.0,Delivered,cod,0,
EXP200199,control,Delhi NCR,android,organic_search,30.39,2025-04-07 09:08:12,137.2,11.5,41.16,5,upi,0,,,,,,,,0,
EXP200200,control,Delhi NCR,android,meta_ads,111.91,2025-04-07 20:09:26,252.84,19.599999999999998,75.85,3,upi,0,,,,,,,,0,
EXP200201,control,Mumbai,android,organic_search,38.9,2025-04-07 08:28:31,225.63,19.7,45.54,3,cod,0,,,,,,,,0,
EXP200202,control,Delhi NCR,android,meta_ads,120.92,2025-04-06 19:05:01,298.58,19.400000000000002,86.9,6,debit_card,0,,,,,,,,0,
EXP200203,control,Delhi NCR,android,app_store,35.3,2025-04-05 18:54:06,210.89,17.8,63.27,2,debit_card,1,2025-04-07 07:51:06,392.87,,0.0,6.0,Cancelled,upi,1,417.93
EXP200204,control,Hyderabad,ios,app_store,38.43,2025-04-10 20:02:27,256.27,18.0,43.14,2,upi,1,2025-04-12 15:53:27,268.05,17.7,0.0,7.0,Delivered,upi,0,
EXP200205,control,Bangalore,android,app_store,26.69,2025-04-11 12:15:04,422.36,19.5,74.84,3,upi,0,,,,,,,,0,
EXP200206,control,Chennai,android,organic_search,42.59,2025-04-06 20:16:15,211.56,22.799999999999997,57.24,1,upi,0,,,,,,,,0,
EXP200207,control,Delhi NCR,android,app_store,23.22,2025-04-10 16:43:46,233.36,14.4,70.01,2,upi,0,,,,,,,,0,
EXP200208,control,Delhi NCR,ios,offline_events,186.86,2025-04-09 07:46:11,152.83,12.3,45.85,1,cod,0,,,,,,,,0,
EXP200209,control,Chennai,android,offline_events,226.17,2025-04-10 18:19:44,168.38,19.9,50.51,3,credit_card,1,2025-04-16 13:16:44,286.92,19.400000000000002,0.0,1.0,Delivered,upi,0,
EXP200210,control,Delhi NCR,ios,organic_search,39.18,2025-04-06 09:39:58,221.72,21.5,50.43,1,upi,0,,,,,,,,0,
EXP200211,control,Mumbai,android,google_ads,93.15,2025-04-11 11:39:21,180.18,13.2,54.05,1,upi,0,,,,,,,,0,
EXP200212,control,Delhi NCR,android,offline_events,192.02,2025-04-06 10:16:11,300.16,13.3,72.68,5,upi,0,,,,,,,,0,
EXP200213,control,Pune,android,influencer,178.43,2025-04-10 20:30:25,242.62,16.3,72.79,2,cod,0,,,,,,,,0,
EXP200214,control,Pune,ios,influencer,132.3,2025-04-08 07:27:33,291.0,18.2,67.09,4,upi,0,,,,,,,,0,
EXP200215,control,Chennai,android,offline_events,206.14,2025-04-07 10:23:36,203.98,17.3,53.32,1,credit_card,0,,,,,,,,0,
EXP200216,control,Pune,android,meta_ads,62.31,2025-04-05 20:17:07,182.43,17.400000000000002,54.73,2,upi,0,,,,,,,,0,
EXP200217,control,Delhi NCR,android,google_ads,143.41,2025-04-10 19:22:19,175.0,23.0,52.5,2,upi,0,,,,,,,,0,
EXP200218,control,Hyderabad,android,organic_search,44.11,2025-04-11 11:06:53,175.85,11.5,49.23,5,upi,0,,,,,,,,0,
EXP200219,control,Mumbai,android,influencer,189.37,2025-04-09 12:36:47,285.02,13.3,51.58,1,cod,0,,,,,,,,0,
EXP200220,control,Chennai,ios,organic_search,68.08,2025-04-07 14:40:15,185.28,13.9,55.58,5,upi,0,,,,,,,,0,
EXP200221,control,Delhi NCR,ios,google_ads,95.62,2025-04-08 18:17:47,194.52,18.2,58.36,1,upi,0,,,,,,,,0,
EXP200222,control,Bangalore,android,organic_search,32.0,2025-04-08 19:40:00,314.75,19.9,66.14,3,cod,0,,,,,,,,0,
EXP200223,control,Bangalore,android,organic_search,33.88,2025-04-11 11:00:25,159.72,15.200000000000001,47.92,1,credit_card,0,,,,,,,,0,
EXP200224,control,Pune,android,referral,38.56,2025-04-05 18:40:05,398.0,17.2,84.06,8,pay_later,0,,,,,,,,1,135.32
EXP200225,control,Chennai,android,app_store,26.62,2025-04-11 20:59:18,356.42,20.0,83.04,8,upi,1,2025-04-17 07:41:18,126.88,14.700000000000001,0.0,1.0,Delivered,upi,1,147.61
EXP200226,control,Pune,android,meta_ads,124.66,2025-04-07 21:06:57,139.23,6.7,40.15,5,upi,1,2025-04-14 17:02:57,427.96,21.6,0.0,4.0,Delivered,upi,1,362.78
EXP200227,control,Mumbai,android,meta_ads,92.01,2025-04-09 17:11:46,210.85,8.7,63.25,1,debit_card,0,,,,,,,,0,
EXP200228,control,Hyderabad,android,influencer,190.07,2025-04-11 17:10:24,170.92,14.4,51.28,1,upi,0,,,,,,,,0,
EXP200229,control,Delhi NCR,android,meta_ads,89.4,2025-04-10 11:42:45,324.58,11.100000000000001,77.67,2,upi,0,,,,,,,,0,
EXP200230,control,Delhi NCR,android,organic_search,74.94,2025-04-10 12:30:51,74.08,17.3,22.22,1,debit_card,1,2025-04-11 20:42:51,320.92,14.4,0.0,5.0,Delivered,upi,1,230.88
EXP200231,control,Hyderabad,android,organic_search,31.2,2025-04-11 17:06:18,126.29,10.7,37.89,1,upi,0,,,,,,,,0,
EXP200232,control,Hyderabad,ios,meta_ads,104.62,2025-04-08 20:10:05,430.63,14.5,77.89,6,debit_card,0,,,,,,,,0,
EXP200233,control,Bangalore,android,google_ads,194.68,2025-04-06 09:51:24,229.61,20.1,68.88,3,upi,0,,,,,,,,0,
EXP200234,control,Kolkata,android,influencer,207.96,2025-04-05 18:56:13,127.31,21.099999999999998,38.19,1,upi,0,,,,,,,,0,
EXP200235,control,Mumbai,android,organic_search,45.84,2025-04-06 12:22:26,78.85,12.3,23.65,4,upi,1,2025-04-08 20:33:26,288.89,10.8,0.0,7.0,Delivered,credit_card,0,
EXP200236,control,Pune,android,influencer,210.2,2025-04-10 15:37:57,371.24,14.5,54.81,5,upi,0,,,,,,,,0,
EXP200237,control,Hyderabad,android,google_ads,212.7,2025-04-09 10:44:38,105.09,17.099999999999998,31.53,1,credit_card,0,,,,,,,,0,
EXP200238,control,Pune,ios,influencer,136.3,2025-04-05 10:01:52,136.74,17.2,41.02,1,upi,1,2025-04-12 15:51:52,461.18,15.7,0.0,8.0,Delivered,debit_card,1,225.19
EXP200239,control,Hyderabad,ios,app_store,36.44,2025-04-10 17:45:57,131.88,12.2,39.56,1,upi,0,,,,,,,,0,
EXP200240,control,Pune,android,google_ads,176.22,2025-04-08 19:26:50,248.98,21.7,58.57,3,upi,0,,,,,,,,0,
EXP200241,control,Bangalore,android,google_ads,151.82,2025-04-10 11:50:38,634.35,14.3,91.69,14,upi,0,,,,,,,,0,
EXP200242,control,Delhi NCR,android,app_store,26.17,2025-04-05 08:40:31,165.17,13.6,49.55,1,upi,0,,,,,,,,0,
EXP200243,control,Kolkata,android,meta_ads,148.13,2025-04-09 19:31:01,166.3,22.3,49.89,3,credit_card,0,,,,,,,,1,147.28
EXP200244,control,Delhi NCR,android,google_ads,139.24,2025-04-07 17:31:15,209.99,13.9,63.0,2,upi,0,,,,,,,,0,
EXP200245,control,Bangalore,android,google_ads,134.83,2025-04-05 18:08:59,111.28,13.0,33.38,1,upi,0,,,,,,,,0,
EXP200246,control,Hyderabad,ios,offline_events,148.3,2025-04-07 16:40:05,248.36,8.8,74.51,8,credit_card,0,,,,,,,,0,
EXP200247,control,Pune,android,meta_ads,127.66,2025-04-10 07:04:53,191.69,12.8,43.84,3,upi,1,2025-04-16 10:12:53,342.14,10.399999999999999,0.0,1.0,Delivered,upi,0,
EXP200248,control,Delhi NCR,ios,referral,76.0,2025-04-06 21:36:47,182.62,17.6,54.79,1,upi,0,,,,,,,,0,
EXP200249,control,Chennai,android,offline_events,184.08,2025-04-07 19:05:02,407.92,15.9,92.45,2,pay_later,0,,,,,,,,0,
EXP200250,control,Bangalore,android,meta_ads,55.28,2025-04-10 10:35:05,350.65,14.4,70.74,1,upi,1,2025-04-15 11:39:05,710.55,,80.0,10.0,Cancelled,debit_card,0,
EXP200251,control,Kolkata,android,google_ads,165.73,2025-04-10 22:50:54,338.49,11.5,41.52,4,cod,1,2025-04-17 07:58:54,335.12,21.900000000000002,0.0,5.0,Delivered,upi,1,267.79
EXP200252,control,Mumbai,android,meta_ads,85.08,2025-04-06 19:57:47,273.27,17.3,81.98,1,credit_card,0,,,,,,,,1,188.32
EXP200253,control,Mumbai,android,referral,81.03,2025-04-09 20:59:41,169.59,14.3,48.15,7,cod,1,2025-04-15 07:21:41,316.4,19.4,0.0,1.0,Delivered,upi,0,
EXP200254,control,Bangalore,android,google_ads,77.52,2025-04-06 12:10:44,177.0,13.4,45.01,1,upi,0,,,,,,,,0,
EXP200255,control,Delhi NCR,android,meta_ads,175.3,2025-04-06 11:39:52,207.41,19.799999999999997,62.22,1,credit_card,0,,,,,,,,0,
EXP200256,control,Delhi NCR,android,google_ads,125.04,2025-04-06 11:14:57,180.26,13.0,54.08,1,debit_card,1,2025-04-11 18:44:57,220.07,21.8,0.0,6.0,Delivered,cod,1,472.53
EXP200257,control,Bangalore,android,meta_ads,97.88,2025-04-05 21:08:19,452.7,10.2,85.01,9,cod,0,,,,,,,,0,
EXP200258,control,Delhi NCR,ios,meta_ads,71.12,2025-04-11 17:15:39,84.77,11.5,25.43,1,credit_card,0,,,,,,,,0,
EXP200259,control,Chennai,android,app_store,24.04,2025-04-09 07:11:24,358.58,14.2,83.17,3,pay_later,0,,,,,,,,0,
EXP200260,control,Bangalore,ios,google_ads,133.16,2025-04-07 22:08:46,471.09,14.2,49.84,8,cod,0,,,,,,,,0,
EXP200261,control,Mumbai,android,meta_ads,92.78,2025-04-07 19:37:30,244.38,18.7,63.97,6,upi,1,2025-04-09 14:48:30,473.24,19.0,0.0,10.0,Delivered,cod,0,
EXP200262,control,Pune,android,meta_ads,88.77,2025-04-08 19:13:45,306.7,14.899999999999999,70.21,4,upi,0,,,,,,,,0,
EXP200263,control,Mumbai,android,meta_ads,136.61,2025-04-05 10:21:18,259.86,20.6,57.64,3,debit_card,0,,,,,,,,0,
EXP200264,control,Delhi NCR,ios,meta_ads,57.31,2025-04-09 20:45:28,206.84,21.200000000000003,57.66,5,credit_card,0,,,,,,,,0,
EXP200265,control,Hyderabad,android,meta_ads,101.63,2025-04-09 08:48:53,220.38,12.7,66.11,2,cod,1,2025-04-12 10:10:53,422.1,14.5,0.0,7.0,Delivered,credit_card,0,
EXP200266,control,Delhi NCR,ios,influencer,210.27,2025-04-05 17:38:45,311.04,10.8,76.88,2,upi,0,,,,,,,,0,
EXP200267,control,Hyderabad,ios,referral,94.14,2025-04-08 16:11:02,207.91,13.5,59.62,2,debit_card,1,2025-04-15 21:42:02,519.82,16.3,0.0,8.0,Delivered,credit_card,0,
EXP200268,control,Bangalore,android,offline_events,143.61,2025-04-09 10:49:07,174.72,10.9,52.42,1,credit_card,1,2025-04-16 11:56:07,191.54,14.5,0.0,1.0,Delivered,debit_card,1,361.41
EXP200269,control,Mumbai,android,offline_events,188.47,2025-04-10 20:59:50,159.96,18.200000000000003,47.99,4,credit_card,0,,,,,,,,0,
EXP200270,control,Mumbai,android,google_ads,140.1,2025-04-11 10:48:39,123.79,18.2,37.14,2,credit_card,1,2025-04-15 20:29:39,336.07,21.4,0.0,3.0,Delivered,upi,0,
EXP200271,control,Mumbai,ios,google_ads,100.9,2025-04-11 10:21:39,191.79,18.2,57.54,2,upi,0,,,,,,,,0,
EXP200272,control,Hyderabad,android,offline_events,233.54,2025-04-05 09:03:41,425.39,13.399999999999999,80.12,10,upi,0,,,,,,,,0,
EXP200273,control,Bangalore,ios,meta_ads,154.74,2025-04-05 17:06:13,248.26,13.3,40.67,4,upi,1,2025-04-08 03:16:13,440.96,13.1,0.0,4.0,Delivered,debit_card,1,692.19
EXP200274,control,Bangalore,ios,referral,94.38,2025-04-07 18:59:18,119.0,16.0,35.7,2,upi,1,2025-04-11 21:33:18,514.81,11.7,0.0,7.0,Delivered,upi,0,
EXP200275,control,Pune,android,meta_ads,109.19,2025-04-05 14:57:18,200.84,14.4,60.25,1,credit_card,0,,,,,,,,0,
EXP200276,control,Chennai,android,influencer,168.6,2025-04-10 20:10:32,296.55,12.4,64.37,4,upi,0,,,,,,,,0,
EXP200277,control,Chennai,android,google_ads,87.6,2025-04-10 10:55:40,564.0,18.6,92.76,11,upi,0,,,,,,,,0,
EXP200278,control,Mumbai,android,google_ads,158.07,2025-04-05 21:38:13,210.05,11.6,63.02,2,debit_card,1,2025-04-06 23:23:13,307.45,11.3,0.0,3.0,Delivered,upi,1,375.35
EXP200279,control,Hyderabad,android,google_ads,115.47,2025-04-06 11:37:21,259.14,16.9,49.92,3,upi,0,,,,,,,,0,
EXP200280,control,Delhi NCR,android,influencer,245.03,2025-04-08 10:12:12,82.11,17.5,24.63,1,upi,0,,,,,,,,0,
EXP200281,control,Mumbai,ios,google_ads,138.98,2025-04-06 11:12:57,167.25,20.6,50.17,1,upi,1,2025-04-10 20:19:57,676.62,22.4,0.0,12.0,Delivered,cod,0,
EXP200282,control,Delhi NCR,android,referral,111.24,2025-04-08 19:18:59,202.63,17.4,60.79,2,cod,1,2025-04-13 04:40:59,358.21,19.400000000000002,0.0,6.0,Delivered,credit_card,1,210.85
EXP200283,control,Hyderabad,ios,meta_ads,111.17,2025-04-08 20:49:50,238.8,17.2,71.64,2,upi,1,2025-04-14 12:16:50,254.31,13.4,0.0,2.0,Delivered,upi,0,
EXP200284,control,Delhi NCR,android,influencer,187.25,2025-04-05 16:38:09,268.09,14.8,80.43,8,pay_later,0,,,,,,,,0,
EXP200285,control,Bangalore,android,organic_search,21.33,2025-04-10 13:10:19,394.7,16.8,68.37,2,cod,0,,,,,,,,0,
EXP200286,control,Kolkata,android,google_ads,154.83,2025-04-07 08:35:59,114.41,10.4,34.32,2,upi,1,2025-04-11 17:27:59,283.9,14.7,0.0,2.0,Delivered,cod,1,382.84
EXP200287,control,Chennai,android,app_store,57.27,2025-04-05 16:44:26,273.82,15.1,82.15,4,upi,0,,,,,,,,0,
EXP200288,control,Ahmedabad,ios,organic_search,46.92,2025-04-05 08:46:06,265.74,14.6,45.6,3,cod,0,,,,,,,,0,
EXP200289,control,Mumbai,ios,referral,131.23,2025-04-10 19:57:39,279.74,19.0,83.92,1,debit_card,0,,,,,,,,0,
EXP200290,control,Bangalore,android,meta_ads,43.31,2025-04-05 18:43:33,193.89,9.0,58.17,3,debit_card,0,,,,,,,,1,431.27
EXP200291,control,Mumbai,ios,google_ads,127.84,2025-04-10 13:32:49,225.67,18.0,56.2,2,upi,1,2025-04-14 00:02:49,469.48,20.1,0.0,6.0,Delivered,upi,0,
EXP200292,control,Chennai,android,offline_events,190.47,2025-04-10 11:07:37,281.88,12.6,84.56,3,upi,0,,,,,,,,0,
EXP200293,control,Hyderabad,android,google_ads,125.06,2025-04-05 22:12:27,136.94,13.5,41.08,3,cod,1,2025-04-11 17:53:27,385.4,13.0,0.0,5.0,Delivered,debit_card,0,
EXP200294,control,Chennai,android,meta_ads,97.7,2025-04-07 10:25:18,291.69,14.3,87.51,2,upi,1,2025-04-10 19:40:18,232.15,18.400000000000002,0.0,4.0,Delivered,pay_later,0,
EXP200295,control,Pune,android,offline_events,186.61,2025-04-08 18:58:39,290.67,21.2,70.49,5,cod,0,,,,,,,,0,
EXP200296,control,Delhi NCR,android,referral,79.5,2025-04-05 10:31:23,251.63,11.6,75.49,4,upi,0,,,,,,,,0,
EXP200297,control,Bangalore,ios,meta_ads,79.23,2025-04-08 11:58:54,384.8,14.899999999999999,84.45,7,upi,1,2025-04-13 23:28:54,344.47,15.1,0.0,3.0,Delivered,upi,0,
EXP200298,control,Mumbai,android,meta_ads,109.23,2025-04-10 19:52:26,150.81,18.4,45.24,2,upi,0,,,,,,,,0,
EXP200299,control,Bangalore,android,referral,47.89,2025-04-08 22:41:27,241.29,10.1,72.39,4,upi,0,,,,,,,,0,
EXP200300,control,Delhi NCR,ios,influencer,113.0,2025-04-08 10:30:42,148.88,13.6,44.66,1,upi,1,2025-04-13 20:33:42,358.93,18.5,0.0,7.0,Delivered,credit_card,0,
EXP200301,control,Hyderabad,ios,meta_ads,81.13,2025-04-09 19:01:54,172.8,17.8,51.84,5,upi,0,,,,,,,,1,220.56
EXP200302,control,Delhi NCR,android,referral,63.31,2025-04-09 22:28:39,246.61,14.1,73.98,1,upi,1,2025-04-12 08:07:39,246.04,11.1,28.38,3.0,Delivered,upi,1,509.72
EXP200303,control,Bangalore,android,organic_search,48.46,2025-04-05 16:03:04,226.17,9.5,54.18,2,debit_card,0,,,,,,,,0,
EXP200304,control,Mumbai,android,influencer,147.82,2025-04-09 20:17:17,201.54,18.6,60.46,3,upi,0,,,,,,,,0,
EXP200305,control,Mumbai,android,meta_ads,115.51,2025-04-11 09:31:51,459.39,21.6,70.48,3,upi,0,,,,,,,,0,
EXP200306,control,Pune,ios,google_ads,152.45,2025-04-05 20:34:19,124.03,18.2,37.21,1,credit_card,1,2025-04-09 16:44:19,461.89,12.6,0.0,3.0,Delivered,upi,1,334.01
EXP200307,control,Mumbai,android,referral,52.26,2025-04-10 09:41:12,189.64,17.5,56.89,7,credit_card,1,2025-04-15 20:29:12,486.64,13.100000000000001,0.0,3.0,Refunded,cod,1,301.22
EXP200308,control,Mumbai,android,organic_search,35.94,2025-04-11 10:59:14,208.97,19.0,62.69,5,upi,1,2025-04-15 19:31:14,288.41,9.8,0.0,6.0,Delivered,upi,1,499.67
EXP200309,control,Mumbai,ios,influencer,111.41,2025-04-05 18:22:14,347.34,23.4,47.07,5,debit_card,0,,,,,,,,0,
EXP200310,control,Bangalore,android,app_store,39.46,2025-04-09 06:06:43,222.45,10.5,56.59,1,upi,1,2025-04-13 12:16:43,586.45,8.6,0.0,7.0,Delivered,debit_card,0,
EXP200311,control,Mumbai,android,referral,105.84,2025-04-05 13:14:05,246.99,15.8,70.6,2,credit_card,1,2025-04-09 23:22:05,608.54,18.7,41.23,8.0,Delivered,upi,1,324.04
EXP200312,control,Kolkata,android,influencer,205.98,2025-04-08 17:48:43,143.63,12.1,43.09,1,debit_card,0,,,,,,,,0,
EXP200313,control,Pune,android,influencer,219.95,2025-04-08 07:07:38,205.7,9.7,50.0,2,upi,0,,,,,,,,0,
EXP200314,control,Pune,ios,meta_ads,113.97,2025-04-09 19:56:39,131.43,19.799999999999997,39.43,2,upi,0,,,,,,,,0,
EXP200315,control,Kolkata,ios,organic_search,49.96,2025-04-09 08:07:35,145.77,14.8,43.73,3,upi,0,,,,,,,,0,
EXP200316,control,Delhi NCR,android,meta_ads,145.55,2025-04-08 20:39:09,176.1,17.2,52.83,2,credit_card,0,,,,,,,,0,
EXP200317,control,Bangalore,ios,organic_search,79.86,2025-04-11 17:59:50,444.8,13.2,76.47,5,pay_later,0,,,,,,,,0,
EXP200318,control,Bangalore,android,google_ads,76.14,2025-04-07 08:01:43,258.09,13.0,64.87,3,credit_card,1,2025-04-09 17:33:43,132.76,8.9,0.0,1.0,Delivered,upi,0,
EXP200319,control,Bangalore,android,referral,86.11,2025-04-11 19:27:46,251.16,10.6,75.35,4,upi,0,,,,,,,,0,
EXP200320,control,Mumbai,android,google_ads,132.98,2025-04-10 18:14:31,122.95,17.7,36.88,2,upi,0,,,,,,,,0,
EXP200321,control,Delhi NCR,android,meta_ads,64.32,2025-04-10 20:29:39,137.18,16.200000000000003,41.15,3,upi,1,2025-04-13 06:05:39,245.58,,0.0,2.0,Cancelled,upi,1,241.73
EXP200322,control,Hyderabad,android,google_ads,147.77,2025-04-07 17:19:31,439.54,15.0,90.26,5,debit_card,0,,,,,,,,0,
EXP200323,control,Chennai,android,offline_events,171.86,2025-04-05 22:08:36,259.79,13.9,72.92,6,upi,1,2025-04-09 07:25:36,498.11,14.399999999999999,0.0,9.0,Delivered,credit_card,0,
EXP200324,control,Delhi NCR,android,app_store,26.02,2025-04-11 09:11:26,174.29,15.600000000000001,52.29,1,credit_card,0,,,,,,,,0,
EXP200325,control,Chennai,ios,organic_search,28.84,2025-04-09 07:04:07,127.01,12.3,38.1,2,upi,1,2025-04-11 16:02:07,402.17,20.3,0.0,6.0,Delivered,upi,1,727.31
EXP200326,control,Bangalore,android,google_ads,166.51,2025-04-08 14:49:29,148.8,8.8,44.64,1,cod,1,2025-04-15 00:54:29,296.63,15.2,0.0,6.0,Delivered,upi,1,309.28
EXP200327,control,Mumbai,ios,meta_ads,58.84,2025-04-05 09:58:07,308.8,14.899999999999999,76.27,2,upi,0,,,,,,,,0,
EXP200328,control,Bangalore,android,organic_search,65.75,2025-04-06 08:01:04,60.67,13.3,18.2,1,upi,0,,,,,,,,0,
EXP200329,control,Mumbai,android,meta_ads,62.08,2025-04-09 12:57:16,283.28,16.5,64.34,4,cod,0,,,,,,,,0,
EXP200330,control,Bangalore,android,google_ads,121.93,2025-04-06 10:45:41,229.15,15.3,47.5,3,debit_card,0,,,,,,,,0,
EXP200331,control,Kolkata,android,google_ads,40.77,2025-04-10 22:01:45,373.94,19.6,60.29,3,upi,0,,,,,,,,0,
EXP200332,control,Pune,ios,influencer,132.74,2025-04-09 12:40:08,309.76,9.8,68.5,4,upi,0,,,,,,,,0,
EXP200333,control,Pune,android,app_store,20.29,2025-04-07 21:50:23,278.48,13.8,40.14,6,debit_card,0,,,,,,,,0,
EXP200334,control,Bangalore,ios,app_store,44.37,2025-04-09 11:32:59,481.6,15.3,57.81,10,credit_card,1,2025-04-13 16:11:59,367.08,9.2,0.0,5.0,Delivered,upi,1,169.73
EXP200335,control,Delhi NCR,android,organic_search,21.77,2025-04-11 10:39:02,184.18,18.3,55.25,1,pay_later,1,2025-04-18 21:29:02,237.72,17.0,0.0,4.0,Delivered,upi,0,
EXP200336,control,Bangalore,android,app_store,37.24,2025-04-09 10:11:35,310.11,17.8,48.53,3,debit_card,0,,,,,,,,0,
EXP200337,control,Bangalore,android,organic_search,36.71,2025-04-07 16:35:03,231.7,14.5,69.51,3,debit_card,0,,,,,,,,0,
EXP200338,control,Hyderabad,android,influencer,165.06,2025-04-09 16:59:06,182.36,13.8,54.71,3,debit_card,1,2025-04-15 01:41:06,423.59,13.7,42.59,6.0,Delivered,pay_later,0,
EXP200339,control,Pune,android,referral,86.18,2025-04-10 08:51:08,165.69,12.6,49.71,2,upi,0,,,,,,,,0,
EXP200340,control,Hyderabad,ios,referral,137.08,2025-04-06 22:38:19,381.71,14.7,49.86,6,upi,1,2025-04-08 09:50:19,321.32,17.0,0.0,4.0,Delivered,pay_later,0,
EXP200341,control,Mumbai,android,influencer,123.6,2025-04-07 21:37:23,133.42,17.1,40.03,1,upi,0,,,,,,,,0,
EXP200342,control,Hyderabad,android,google_ads,107.91,2025-04-08 10:35:56,193.67,16.4,58.1,4,upi,0,,,,,,,,0,
